x,y,cell,longitude,latitude,year,swh_winter,swh_spring,swh_summer,swh_fall
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2002,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2003,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2004,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2005,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2006,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2007,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2008,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2009,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2010,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2011,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2012,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2013,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2014,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2015,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2016,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2017,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2018,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2019,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2020,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2021,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2022,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78569,42.53066,2023,5.302412318997085e-5,NA,NA,NA
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1949,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1950,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1951,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1952,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1953,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1954,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1955,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1956,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1957,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1958,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1959,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1960,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1961,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1962,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1963,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1964,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1965,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1966,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1967,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1968,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1969,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1970,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1971,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1972,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1973,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1974,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1975,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1976,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1977,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1978,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1979,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1980,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1981,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1982,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1983,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1984,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1985,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1986,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1987,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1988,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1989,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1990,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1991,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1992,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1993,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1994,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1995,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1996,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1997,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1998,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,1999,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2000,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2001,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2002,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2003,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2004,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2005,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2006,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2007,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2008,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2009,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2010,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2011,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2012,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2013,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2014,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2015,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2016,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2017,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2018,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2019,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2020,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2021,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2022,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.784795,42.5372,2023,5.302412318997085e-5,NA,NA,NA
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1949,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1950,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1951,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1952,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1953,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1954,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1955,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1956,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1957,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1958,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1959,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1960,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1961,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1962,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1963,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1964,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1965,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1966,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1967,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1968,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1969,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1970,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1971,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1972,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1973,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1974,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1975,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1976,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1977,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1978,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1979,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1980,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1981,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1982,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1983,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1984,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1985,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1986,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1987,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1988,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1989,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1990,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1991,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1992,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1993,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1994,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1995,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1996,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1997,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1998,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,1999,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2000,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2001,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2002,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2003,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2004,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2005,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2006,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2007,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2008,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2009,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2010,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2011,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2012,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2013,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2014,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2015,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2016,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2017,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2018,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2019,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2020,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2021,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2022,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78454475,42.5319705,2023,5.302412318997085e-5,NA,NA,NA
-70.58679166666667,42.30319047619047,431,-70.78437,42.53787,1949,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78437,42.53787,1950,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78437,42.53787,1951,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78437,42.53787,1952,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78437,42.53787,1953,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78437,42.53787,1954,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78437,42.53787,1955,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
-70.58679166666667,42.30319047619047,431,-70.78437,42.53787,1956,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5,5.302412318997085e-5
