x,y,cell,longitude,latitude,no3_winter_cellmean,no3_spring_cellmean,no3_summer_cellmean,no3_fall_cellmean,chl_winter_cellmean,chl_spring_cellmean,chl_summer_cellmean,chl_fall_cellmean,po4_winter_cellmean,po4_spring_cellmean,po4_summer_cellmean,po4_fall_cellmean,ph_winter_cellmean,ph_spring_cellmean,ph_summer_cellmean,ph_fall_cellmean,fe_winter_cellmean,fe_spring_cellmean,fe_summer_cellmean,fe_fall_cellmean,si_winter_cellmean,si_spring_cellmean,si_summer_cellmean,si_fall_cellmean
-70.75,42.5,5682,-70.91232982758622,42.33835448275862,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.91209,42.338285,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90753,42.34315,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90729,42.343055,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90719,42.416245,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90716,42.416375,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.907135,42.343535,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.907045,42.34298,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90703500000001,42.418383250000005,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.907035,42.34224,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90702357142857,42.34316857142857,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.906995,42.34342,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90697,42.41904,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90696750000001,42.3434225,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90695111111111,42.34343740740741,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.9069475,42.343455,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90694435483871,42.34347032258064,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.9069374137931,42.343504137931035,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90693357142857,42.34352285714286,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90692548387096,42.34356225806451,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90691724137932,42.3436024137931,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90691305555555,42.34321333333333,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90685,42.34393,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90677363636364,42.3439,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90664,42.342945,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.906615,42.42067,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90659571428571,42.34379571428571,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90657,42.34382,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90651,42.42091,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90649400000001,42.343742,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.906405,42.343695,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90624588235293,42.34338911764706,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90597,42.3437,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90422,42.42038,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.90135,42.42101,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.89377,42.340155,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.89328496251255,42.34147996176026,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.893265,42.344483333333336,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.89315500000001,42.344665,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.892685,42.34119,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.891487,42.327162,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.89132,42.345715,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.8912,42.343802,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.891011,42.342275,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.891005,42.326845,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.890339,42.326938,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.89031194336705,42.3271982464939,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.8901525614783,42.327512567862854,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.889055,42.328328,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.888444,42.3269,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.888049,42.328099,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.78767,42.53781,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.785875,42.53761,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.7857,42.53774,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.78569,42.53066,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.784795,42.5372,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.78454475,42.5319705,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.78437,42.53787,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.78394499999999,42.531355,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.78341,42.53677,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.783185,42.53191,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.782655,42.53225,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.782555,42.535955,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.78199,42.53159,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.78181000000001,42.53594,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.78151,42.53502,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.75,42.5,5682,-70.774833,42.502633,2.63947021320302,NA,NA,NA,2.115877593076357,NA,NA,NA,0.32066749436880954,NA,NA,NA,8.099228048837313,NA,NA,NA,0.00419558414448333,NA,NA,NA,6.32128260725288,NA,NA,NA
-70.5,42.25,5788,-70.47183,42.3227,1.982666414912029,NA,NA,NA,1.4175201167342484,NA,NA,NA,0.3170370083021861,NA,NA,NA,8.105407709716468,NA,NA,NA,0.0025829535017731367,NA,NA,NA,4.834288163851666,NA,NA,NA
-70.5,42.25,5788,-70.47157,42.31792,1.982666414912029,NA,NA,NA,1.4175201167342484,NA,NA,NA,0.3170370083021861,NA,NA,NA,8.105407709716468,NA,NA,NA,0.0025829535017731367,NA,NA,NA,4.834288163851666,NA,NA,NA
-70.5,42.25,5788,-70.4707,42.31831,1.982666414912029,NA,NA,NA,1.4175201167342484,NA,NA,NA,0.3170370083021861,NA,NA,NA,8.105407709716468,NA,NA,NA,0.0025829535017731367,NA,NA,NA,4.834288163851666,NA,NA,NA
-70.5,42.25,5788,-70.47036,42.322,1.982666414912029,NA,NA,NA,1.4175201167342484,NA,NA,NA,0.3170370083021861,NA,NA,NA,8.105407709716468,NA,NA,NA,0.0025829535017731367,NA,NA,NA,4.834288163851666,NA,NA,NA
-70.5,42.25,5788,-70.46893,42.31937,1.982666414912029,NA,NA,NA,1.4175201167342484,NA,NA,NA,0.3170370083021861,NA,NA,NA,8.105407709716468,NA,NA,NA,0.0025829535017731367,NA,NA,NA,4.834288163851666,NA,NA,NA
-70.5,42.75,5578,-70.61122666666667,42.75982966666667,2.280022185976787,NA,NA,NA,1.2385775485346395,NA,NA,NA,0.312352085466026,NA,NA,NA,8.100101583747454,NA,NA,NA,0.0025150115847066847,NA,NA,NA,5.381288379751226,NA,NA,NA
-70.5,43,5473,-71.00862,43.01112,2.5869654391401555,NA,NA,NA,1.4035274783770244,NA,NA,NA,0.34373620905542884,NA,NA,NA,8.093405800480996,NA,NA,NA,0.0028460401746254133,NA,NA,NA,6.272323882707986,NA,NA,NA
-70.5,43,5473,-70.768589,42.959502,2.5869654391401555,NA,NA,NA,1.4035274783770244,NA,NA,NA,0.34373620905542884,NA,NA,NA,8.093405800480996,NA,NA,NA,0.0028460401746254133,NA,NA,NA,6.272323882707986,NA,NA,NA
-70.5,43,5473,-70.749777,42.968101,2.5869654391401555,NA,NA,NA,1.4035274783770244,NA,NA,NA,0.34373620905542884,NA,NA,NA,8.093405800480996,NA,NA,NA,0.0028460401746254133,NA,NA,NA,6.272323882707986,NA,NA,NA
-70.5,43,5473,-70.736,43.112,2.5869654391401555,NA,NA,NA,1.4035274783770244,NA,NA,NA,0.34373620905542884,NA,NA,NA,8.093405800480996,NA,NA,NA,0.0028460401746254133,NA,NA,NA,6.272323882707986,NA,NA,NA
-70.5,43,5473,-70.63,43.118,2.5869654391401555,NA,NA,NA,1.4035274783770244,NA,NA,NA,0.34373620905542884,NA,NA,NA,8.093405800480996,NA,NA,NA,0.0028460401746254133,NA,NA,NA,6.272323882707986,NA,NA,NA
