x,y,cell,longitude,latitude,hadsst_winter_cellmean,hadsst_spring_cellmean,hadsst_summer_cellmean,hadsst_fall_cellmean,lag_hadsst_summer_cellmean
-69.5,43.5,493,-69.2962,43.8711,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.2948,43.87561,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.2937,43.93324,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.270683,43.9027,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.2706,43.9027,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.2705,43.9072,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.12922,43.88965,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.1288,43.8679,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.1282,43.8942,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.1277,43.8626,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.12148,43.86717,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.1201,43.8897,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.12,43.8939,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.0903,43.9798,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.0841,43.9753,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.08408,43.97532,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.0653,43.9709,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.0653,43.9754,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-69.5,43.5,493,-69.0613,43.9718,5.6097759744856095,5.658404089309074,16.11249639751675,13.040394658440942,16.11249639751675
-68.5,42.5,524,-68.94351,42.89058,6.040853501425849,5.8746093554539724,15.79722887331301,13.392663369307646,15.79722887331301
-68.5,44.5,464,-69.07162,44.02038,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-69.0716,44.0234,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-69.0657,44.02,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-69.0611,44.1719,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-69.0609,44.17202,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-69.05934,44.16448,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-69.057,44.1722,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-69.0526,44.0743,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-69.0521,44.079,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-69.04713,44.07907,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-69.0471,44.0791,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-69.0469,44.07448,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-69.0407,44.07,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-69.0407,44.0737,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-69.03446,44.07453,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.95551,44.20083,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.9553,44.2015,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.95215,44.20533,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.89541,44.03941,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.892833,44.039867,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.89277233333334,44.04001133333333,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.89272,44.03881,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.891345,44.0404,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.86120004,44.02460002,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.8612,44.0246,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.8532,44.0256,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.8086,44.3724,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.8022,44.3723,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.7986,44.3762,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.7964,44.1928,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.7842,44.1911,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.78413,44.191160000000004,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.67213,44.06534,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.6709,44.0731,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.65365,44.00269,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.65243,44.005,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.6139,44.1575,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.61084,44.15751,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.60991,44.0199,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.6092,44.15495,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.609039,44.015404,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.6078,44.0149,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.5848,44.0603,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.58426,44.14128,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.5842,44.1491,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.5841,44.15877,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.578571,44.055712,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.5785,44.0602,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.5783,44.1555,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.578,44.1457,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.5777,44.159,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.49663,44.16329,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.49657,44.16321,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.494,44.1667,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.48462,44.09559,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.4846,44.1001,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.4789,44.0999,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.47401,44.37805,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.4696,44.378,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.4637,44.3791,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.43279,44.29333,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.43277,44.29782,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.4275,44.2933,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.4135,44.13053,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.413,44.1876,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.41244,44.18516,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.408779,44.189623,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.40311,44.13106,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.4031,44.1355,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.3433333,44.1033333,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.31394,44.32727,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.306004,44.333,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.306,44.333,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.27,44.2762,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.26944,44.270626,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.26386,44.27057,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.2516667,44.1466667,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.2494,44.171,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.24911,44.17505,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.2483333,44.1733333,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.2458,44.1707,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.245216,44.237915,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.2452,44.2376,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.23991,44.17499,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.2391,44.2379,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.2096,44.239,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.2079,44.2423,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.2066667,44.2383333,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.2048,44.2371,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1934,44.3065,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.18947,44.31419,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1869,44.3099,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.18109,44.36367,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.181,44.3638,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1757,44.3636,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.17277,44.46287,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1669,44.4623,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.16106,44.47173,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1609,44.4626,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1608,44.46708,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1566,44.46178,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1566,44.4618,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1552,44.4658,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.15455,44.46621,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1443,44.3954,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.14297,44.39943,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1394,44.4002,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.13937,44.40024,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1363,44.4175,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1358,44.4258,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1349,44.4174,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1319,44.4123,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1314,44.41286,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.13,44.41907,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1298,44.4192,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1057,44.3677,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.10566,44.36767,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.1054,44.3632,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.0996,44.35412,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.0985,44.3641,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.093441,44.349586,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.0934,44.3541,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.0934,44.3677,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.0932,44.3631,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.087,44.363,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.07843500000001,44.368210000000005,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.0781,44.3631,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.077935,44.36811,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.077,44.37017,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.0769,44.36297,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.0553,44.3358,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.0525,44.3345,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.0515,44.33128,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.04249,44.34023,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.03724,44.3357,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.0372,44.3357,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.0129,44.3851,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.0125,44.3939,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-68.5,44.5,464,-68.0124,44.3896,5.676799696816339,5.225128198529149,13.939765500592756,11.973028030481425,13.939765500592756
-67.5,44.5,465,-67.9976,44.3669,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.9928,44.3669,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.9865,44.36687,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.9823,44.3668,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.978165,44.366816,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.974,44.3668,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.9674,44.3891,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.967266,44.389,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.96422,44.389065,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.961,44.3892,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.9509,44.3973,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.95086,44.39761,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.94713,44.39865,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.942669,44.398499,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.9418,44.4116,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.9402,44.40708,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.94,44.4072,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.9366,44.4051,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.93636,44.36204,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.93627,44.36654,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.9344,44.3644,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.93169,44.40701,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.9299,44.36649,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.9298,44.4115,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.929,44.4161,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.92899,44.41602,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.8796,44.37516,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.87349,44.37062,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.8733,44.3796,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.872879,44.402128,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.8728,44.4066,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.86653,44.40659,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.858173,44.442547,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.8581,44.4424,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.85321,44.44721,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.8477,44.42447,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.8476,44.429,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.84725,44.4215,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.8258,44.4423,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.82168,44.4423,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.8216,44.446,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.8209,44.4421,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.8143,44.48277,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.80993,44.47852,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.8083,44.4827,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.808296,44.482742,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.8018,44.4824,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.7897,44.4736,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.7859,44.4718,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.763393,44.495928,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.7582,44.4994,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.75206,44.49585,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.75111,44.48045,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.7444,44.4823,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.73913,44.48227,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.7014,44.48202,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.691265,44.481953,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.69122,44.48499,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.6783333,44.4616667,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.6766,44.4721,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.67655,44.47481,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.676289,44.486357,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.6705,44.489,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.6686,44.4746,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
-67.5,44.5,465,-67.6678,44.4896,5.579879561530219,5.086078558419202,13.249826422682753,11.804996069487151,13.249826422682753
